wikidata_id;lang_code;label;aliases
Q170026;diq;Valentinian III;
Q170026;el;Ουαλεντινιανός Γ΄;
Q170026;en-ca;Valentinian III;
Q170026;en-gb;Valentinian III;
Q170026;fa;والنتینیان سوم;
Q170026;fr;Valentinien III;
Q170026;gl;Valentiniano III;
Q170026;hu;III. Valentinianus római császár;
Q170026;hy;Վալենտինիանոս III;
Q170026;id;Valentinianus III;
Q170026;is;Valentinianus 3.;
Q170026;it;Valentiniano III;
Q170026;ka;ვალენტინიანე III;
Q170026;ko;발렌티니아누스 3세;
Q170026;lt;Valentinianas III;
Q170026;lv;Valentiniāns III;
Q170026;mk;Валентинијан III;
Q170026;mn;III Валентиниан;
Q170026;ms;Valentinian III;
Q170026;nan;Valentinianus 3-sè;
Q170026;nb;Valentinian III;
Q170026;nn;Valentinian III;
Q170026;oc;Valentinian III;
Q170026;pt;Valentiniano III;
Q170026;pt-br;Valentiniano III;
Q170026;sco;Valentinian III;
Q170026;sk;Valentinianus III.;
Q170026;sl;Valentinijan III.;
Q170026;sq;Valentinian III;
Q170026;sr;Валентинијан III;
Q170026;sr-ec;Валентинијан III;
Q170026;sr-el;Valentinijan III;
Q170026;sw;Valentinian III;
Q170026;tl;Valentinian III;
Q170026;tr;III. Valentinianus;
Q170026;uk;Валентиніан III;
Q170026;ur;والنتینیان سوم;
Q170026;wuu;瓦伦丁尼安三世;
Q170026;zh-cn;瓦伦丁尼安三世;
Q170026;zh-hans;瓦伦丁尼安三世;
Q170026;zh-hant;瓦倫丁尼安三世;
Q170026;zh-hk;瓦倫丁尼安三世;
Q170026;zh-sg;瓦伦丁尼安三世;
Q170026;zh-tw;瓦倫丁尼安三世;
Q170547;id;Antonius;
Q170547;jv;Antonius;
Q170547;af;Antonius van Egipte;
Q170547;an;Sant Antón Abat;
Q170547;ast;Antonio Abad;
Q170547;be;Антоній Вялікі;
Q170547;be-tarask;Антоні Вялікі;
Q170547;br;Sant Anton Egipt;
Q170547;de-ch;Antonius der Grosse;
Q170547;eu;Antonio Abad;
Q170547;fa;آنتونی بزرگ;
Q170547;gom;Sant Anthon Egyptacho;
Q170547;gsw;Antonius der Grosse;
Q170547;hu;Remete Szent Antal;
Q16533135;nl;Acácio;
Q16533135;pt;Acácio;
Q16533135;pt-br;Acácio;
Q16533135;de;Akakios von Kaisareia;
Q16533135;it;Acacio di Cesarea;
Q16533135;la;Acacius;
Q16533135;sq;Acacius;
Q17993178;de;Elpidios;
Q17993178;fr;Elpidios;
Q17993178;la;Elpidius;
Q17993178;ast;Elpidio Abate;
Q17993178;en;Elpidius the Cappadocian;
Q17993178;nl;Elpidius van Sant'Elpidio;
Q17993178;ru;Элпидий Каппадокийский;
Q17993178;sr;Свети мученици Елпидије, Маркел и Евстохије;
Q17993178;sw;Elpidi;
Q21625888;de;Zosimos von Thasos;
Q21625888;el;Ζώσιμος ο Θάσιος;
Q21625888;fr;Zosime de Thasos;
Q21625888;grc;Ζώσιμος Θάσιος;
Q21625888;it;Zosimo di Taso;
Q21625888;la;Zosimus Thasius;
Q21625888;nl;Zosimus of Thasos;
Q59656583;ast;Manveus of Bayeux;
Q59656583;en;Manveus of Bayeux;
Q59656583;la;Manveus;
Q59656583;nl;Manveus van Bayeux;
Q81908269;de;Cornelius Capitolinus;
Q81908269;en;Cornelius Capitolinus;
Q81908269;es;Cornelio Capitolino;
Q81908269;fr;Cornelius Capitolinus;
Q81908269;it;Cornelio Capitolino;
Q81908269;la;Cornelius Capitolinus;
Q87180552;de;Amoenus;
Q87180552;en;Amoenus;
Q87180552;nl;Amoenus;
Q87180552;la;Amoenus;
Q87180552;it;Ameno;
Q87180552;fr;Amoenus;
Q87180552;gl;Amoenus;
Q87180552;sq;Amoenus;
Q87180552;sv;Amoenus;
Q88007450;de;Odo Astensis;
Q88007450;fr;Odon d'Asti;
Q88007450;it;Odone di Asti;
Q88007450;nl;Odo of Asti;
Q88007450;sq;Odo of Asti;
Q88007450;sv;Odo av Asti;
Q88548771;de;Iohannes Porta de Annoniaco;
Q88548771;en;Iohannes Porta de Annoniaco;
Q88548771;fr;Jean Porta d'Annonay;
Q88548771;gl;Iohannes Porta de Annoniaco;
Q88548771;it;Iohannes Porta de Annoniaco;
Q88548771;nl;Iohannes Porta de Annoniaco;
Q88548771;sq;Iohannes Porta de Annoniaco;
Q88548771;sv;Iohannes Porta de Annoniaco;
Q88772436;de;Eudromos;
Q88772436;el;Εὔδρομος;
Q88772436;it;Eudromo;
Q88772436;la;Eudromus Philosophus;
Q88772436;nl;Eudromus Philosophus;
Q88772436;sq;Eudromus Philosophus;
Q91781110;en;Chaeris;
Q91781110;de;Chairis;
Q91781110;fr;Chaeris;
Q91781110;it;Cheride;
Q91781110;nl;Chaeris;
Q97482046;de;Ponnanus;
Q97482046;en;Ponnanus;
Q97482046;it;Ponnano;
Q97482046;sq;Ponnanus;
Q102315324;de;Phaennos;
Q102315324;el;Φάεννος;
Q102315324;en;Phaennus;
Q102315324;fr;Phaënnos;
Q102315324;grc;Φάεννος;
Q102315324;it;Faenno;
Q102315324;nl;Phaennus Epigrammaticus;
Q104034683;en;John of Berytus;
Q104034683;fr;Jean de Béryte;
Q104034683;it;Giovanni di Berito;
Q104034683;nl;Johannes van Berytus;
Q905827;fi;Diodoros Tyroslainen;
Q905827;fr;Diodore de Tyr;
Q905827;hr;Diodot;
Q905827;it;Diodoro di Tiro;
Q905827;ja;テュロスのディオドロス;
Q905827;la;Diodorus Tyrius;
Q905827;nb;Diodoros fra Tyr;
Q905827;nl;Diodoros van Tyros;
Q905827;pl;Diodor z Tyru;
Q905827;pt;Diodoro de Tiro;
Q905827;pt-br;Diodoro de Tiro;
Q905827;ru;Диодор Тирский;
Q905827;sq;Diodorus of Tyre;
Q928668;arz;يودوكسيوس الانطاكى;
Q928668;bg;Евдоксий Антиохийски;
Q928668;ca;Eudoxi d'Antioquia;
Q928668;cs;Eudoxios z Antiochie;
Q928668;el;Ευδόξιος ο Αντιοχείας;
Q928668;en;Eudoxius of Antioch;
Q928668;eo;Eŭdoksio de Antioĥio;
Q928668;es;Eudoxio de Antioquia;
Q928668;hr;Eudoksije Antiohijski;
Q928668;hu;Eudoxiosz;
Q928668;la;Eudoxius Constantinopolitanus;
Q928668;mk;Евдоксиј Антиохиски;
Q928668;nl;Eudoxius van Antiochië;
Q928668;pl;Eudoksjusz z Antiochii;
Q928668;pt-br;Eudóxio de Antioquia;
Q928668;ru;Евдоксий Антиохийский;
Q928668;sq;Eudoxius of Antioch;
Q928668;sr;Евдоксије Антиохиски;
Q928668;uk;Євдоксій Антіохійський;
Q950303;ru;Кратипп;
Q950303;bg;Кратип;
Q950303;ar;أقراطيبوس;
Q950303;da;Kratippos fra Pergamon;
Q950303;de;Kratippos von Pergamon;
Q950303;el;Κράτιππος ο Μυτιληναίος;
Q950303;eu;Kratipo Pergamokoa;
Q950303;fi;Kratippos Pergamonlainen;
Q950303;ga;Cratippus Pergamon;
Q950303;hu;Kratipposz;
Q950303;it;Cratippo di Pergamo;
Q950303;ja;クラティッポス;
Q950303;la;Cratippus Pergamenus;
Q950303;nl;Cratippus of Pergamon;
Q950303;pt;Cratipo de Pérgamo;
Q950303;pt-br;Cratipo de Pérgamo;
Q950303;sq;Cratippus of Pergamon;
Q950303;uk;Кратіпп Пергамський;
Q953858;de;Chares;
Q953858;fr;Charès;
Q953858;it;Carete;
Q953858;nl;Chares;
Q953858;ca;Cares;
Q953858;la;Chares;
Q953858;ru;Харес;
Q953858;pl;Chares;
Q953858;arz;تشاريس اوف اثينس;
Q953858;bg;Харес (военачалник);
Q953858;en;Chares of Athens;
Q953858;es;Cares de Atenas;
Q953858;fi;Khares Ateenalainen;
Q953858;pt;Carés de Atenas;
Q953858;pt-br;Carés de Atenas;
Q953858;sq;Chares of Athens;
Q953858;zh;卡雷斯;
Q963952;af;Apollodorus van Pergamon;
Q963952;ca;Apol·lodor de Pèrgam;
Q963952;de;Apollodor von Pergamon;
Q963952;el;Απόλλοδωρος της Περγάμου;
Q963952;en;Apollodorus of Pergamon;
Q963952;fr;Apollodore de Pergame;
Q963952;it;Apollodoro di Pergamo;
Q963952;nl;Apollodorus of Pergamon;
Q1226872;ca;Díocles de Fliünt;
Q3286634;ig;Theodorus nke Samos;
Q3286634;ja;サモスのテオドロス;
Q3286634;nb;Theodoros fra Samos;
Q3286634;nn;Theodoros frå Samos;
Q3286634;pl;Teodoros z Samos;
Q3286634;pt-br;Theodoros de Samos;
Q3286634;ru;Феодор Самосский;
Q3286634;sk;Theodóros zo Samosu;
Q3286634;sq;Theodorus of Samos;
Q3286634;zh;薩摩斯的泰奧多勒斯;
Q3329218;en;Automedon;
Q3329218;ast;Automedon;
Q3329218;ca;Automedont;
Q3329218;de;Automedon;
Q3329218;es;Automedon;
Q3329218;fr;Automédon;
Q3329218;grc;Αὐτομέδων;
Q3329218;it;Automedonte;
Q3329218;nl;Automedon;
Q3329218;sq;Automedon;
Q3329218;tg;Автомедон;
Q3363339;da;Ælnoth;
Q3363339;de;Aelnoth;
Q3363339;id;Ælnoth dari Canterbury;
Q3363339;it;Aelnoth;
Q3363339;ja;カンタベリーのエルノス;
Q3363339;nb;Ælnoth;
Q3363339;nl;Ælnoth of Canterbury;
Q3363339;nn;Ælnoth;
Q3363339;sq;AElnoth of Canterbury;
Q3363339;sv;Ailnot;
Q3704810;ast;Deinoloco;
Q3704810;de;Deinolochos;
Q3704810;el;Δεινόλοχος;
Q3704810;en;Dinolochus;
Q3704810;es;Dinóloco;
Q3704810;fi;Deinolokhos;
Q3704810;nl;Deinoloco;
Q3704810;sh;Dinoloh;
Q3704810;sq;Deinoloco;
Q3724316;es;Emiliano de Trevi;
Q3724316;fr;Emiliano di Trevi;
Q3724316;gl;Emiliano de Trevi;
Q3724316;sq;Emilianus of Trevi;
Q3724316;sr;Емилијан Требијски;
Q3724316;vec;Emiłian de Trevi;
Q3731011;de;Herakleides;
Q3731011;en;Heraclides;
Q3731011;sq;Heraclides;
Q3731011;nl;Eraclide Comico;
Q3894629;sl;Paul;
Q3894629;arz;بولا_الطموهى;
Q3894629;eo;Paŭlo el Tammah;
Q3894629;es;Pablo de Tamma;
Q3894629;fr;Paul of Tammah;
Q3894629;it;Paolo di Tammah;
Q3894629;nl;Paul of Tammah;
Q3894629;sq;Paul of Tammah;
Q3983912;it;Teodoro di Eraclea;
Q3983912;ast;Teodor d'Heraclea;
Q3983912;ca;Teodor d'Heraclea;
Q3983912;de;Theodoros von Herakleia;
Q3983912;es;Teodoro de Heraclea;
Q3983912;fr;Théodore d'Héraclée;
Q3983912;la;Theodorus Heracleensis;
Q3983912;nl;Theodorus van Heraclea;
Q3983912;pl;Teodor z Heraklei;
Q3983912;ru;Феодор Ираклийский;
Q3983912;sl;Teodor iz Herakleje;
Q3983912;sq;Theodoros of Heraclea;
Q4890781;de;Benzo d'Alessandria;
Q4890781;en;Benzo d'Alessandria;
Q4890781;fr;Benzo d'Alexandrie;
Q4890781;la;Bentius Alexandrinus;
Q4890781;nl;Benzo d'Alessandria;
Q4890781;ru;Бенцо Алессандрийский;
Q183144;lzh;愛比克泰德;
Q183144;mg;Epiktetôsy;
Q183144;mk;Епиктет;
Q183144;ms;Epiktetos;
Q183144;nn;Epiktet;
Q183144;oc;Epictet;
Q183144;pl;Epiktet;
Q183144;ro;Epictet;
Q183144;sco;Epictetus;
Q183144;sh;Epiktet;
Q183144;sl;Epiktet;
Q183144;sq;Epikteti;
Q183144;sr-ec;Епиктет;
Q183144;sr-el;Epiktet;
Q183144;ta;எபிக்டெட்டஸ்;
Q183144;uk;Епіктет;
Q183144;ur;ایپیکٹیٹس;
Q183144;uz;Epiktet;
Q183144;vi;Epictetus;
Q183144;war;Epictetus;
Q183144;wuu;爱比克泰德;
Q183144;yue;愛比克泰德;
Q183144;zh;愛比克泰德;
Q183144;zh-cn;爱比克泰德;
Q183144;zh-hans;爱比克泰德;
Q183144;zh-hant;愛比克泰德;
Q183144;zh-hk;愛比克泰德;
Q183144;zh-sg;爱比克泰德;
Q183144;zh-tw;愛比克泰德;
Q183144;mul;Επίκτητος;
Q200031;pl;Numa Pompiliusz;
Q200031;de;Numa Pompilius;
Q200031;en;Numa Pompilius;
Q200031;fr;Numa Pompilius;
Q200031;ar;نوما بومبيليوس;
Q200031;arz;نوما بومبيليوس;
Q200031;az;Numa Pompili;
Q200031;azb;نوما پمپیلیوس;
Q200031;be;Нума Пампілій;
Q200031;be-tarask;Нума Пампіліюс;
Q200031;bg;Нума Помпилий;
Q200031;cs;Numa Pompilius;
Q200031;el;Νουμάς Πομπίλιος;
Q200031;eo;Numa Pompilio;
Q200031;es;Numa Pompilio;
Q200031;et;Numa Pompilius;
Q200031;fi;Numa Pompilius;
Q200031;ga;Numa Pompilius;
Q200031;gl;Numa Pompilio;
Q200031;gsw;Numa Pompilius;
Q200031;he;נומה פומפיליוס;
Q200031;hr;Numa Pompilije;
Q200031;hu;Numa Pompilius;
Q200031;hy;Նումա Պոմպիլիոս;
Q200031;id;Numa Pompilius;
Q200031;io;Numa Pompilius;
Q200031;ka;ნუმა პომპილიუსი;
Q200031;ku;Numa Pompiliûs;
Q200031;lt;Numa Pompilijus;
Q200031;min;Numa Pompilius;
Q200031;mk;Нума Помпилиј;
Q200031;mul;Numa Pompilius;
Q200031;nb;Numa Pompilius;
Q200031;pap;Numa Pompilio;
Q200031;pt-br;Numa Pompílio;
Q200031;ro;Numa Pompilius;
Q200031;sk;Numa Pompilius;
Q200031;sl;Numa Pompilij;
Q200031;sr;Нума Помпилије;
Q200031;sr-ec;Нума Помпилије;
Q200031;sr-el;Numa Pompilije;
Q200031;sv;Numa Pompilius;
Q200031;ta;நுமா பாம்பிலியசு;
Q200031;th;นุมา ป็อมปิลิอุส;
Q200031;tl;Numa Pompilius;
Q200031;tr;Numa Pompilius;
Q200031;ur;نوما پومپیلیوس;
Q200031;vi;Numa Pompilius;
Q200031;zh-cn;努马·庞皮留斯;
Q200031;zh-hans;努马·庞皮留斯;
Q1226872;sh;Diokle;
Q1241388;ca;Publi Corneli Escipió;
Q1241388;en;Publius Cornelius Scipio;
Q1241388;it;Publio Cornelio Scipione;
Q1241388;ru;Публий Корнелий Сципион;
Q1241388;af;Publius Cornelius Scipio Africanus;
Q1241388;an;Publius Cornelius Scipio Africanus;
Q1241388;ang;Publius Cornelius Scipio Africanus;
Q1241388;ast;Publius Cornelius Scipio Africanus;
Q1241388;bar;Publius Cornelius Scipio Africanus;
Q1241388;bg;Публий Корнелий Сципион (авгур);
Q1241388;bs;Publius Cornelius Scipio Africanus;
Q1241388;co;Publius Cornelius Scipio Africanus;
Q1241388;cs;Publius Cornelius Scipio Africanus;
Q1241388;cy;Publius Cornelius Scipio Africanus;
Q1241388;da;Publius Cornelius Scipio Africanus;
Q1241388;dsb;Publius Cornelius Scipio Africanus;
Q1241388;el;Πόπλιος Κορνήλιος Σκιπίων (γιος του Σκιπίωνα του Αφρικανού);
Q1241388;eo;Publius Cornelius Scipio Africanus;
Q1241388;et;Publius Cornelius Scipio Africanus;
Q1241388;eu;Publius Cornelius Scipio Africanus;
Q1241388;fi;Publius Cornelius Scipio Africanus;
Q1241388;fo;Publius Cornelius Scipio Africanus;
Q1241388;fr;Publius Cornelius Scipio Africanus Minor;
Q1241388;frr;Publius Cornelius Scipio Africanus;
Q1241388;fy;Publius Cornelius Scipio Africanus;
Q1241388;ga;Publius Cornelius Scipio Africanus;
Q1241388;gl;Publio Cornelio Escipión;
Q1241388;grc;Πόπλιος Κορνήλιος Σκιπίων Ἀφρικανός;
Q1241388;hr;Publius Cornelius Scipio Africanus;
Q1241388;hsb;Publius Cornelius Scipio Africanus;
Q1241388;ht;Publius Cornelius Scipio Africanus;
Q1241388;hu;Publius Cornelius Scipio Africanus;
Q1241388;is;Publius Cornelius Scipio Africanus;
Q1241388;ksh;Publius Cornelius Scipio Africanus;
Q1241388;lb;Publius Cornelius Scipio Africanus;
Q1241388;li;Publius Cornelius Scipio Africanus;
Q1241388;lij;Publius Cornelius Scipio Africanus;
Q1241388;lmo;Publius Cornelius Scipio Africanus;
Q1241388;lt;Publius Cornelius Scipio Africanus;
Q1241388;lv;Publius Cornelius Scipio Africanus;
Q1241388;mt;Publius Cornelius Scipio Africanus;
Q1241388;mwl;Publius Cornelius Scipio Africanus;
Q1241388;nb;Publius Cornelius Scipio Africanus;
Q1241388;nds;Publius Cornelius Scipio Africanus;
Q1241388;nds-nl;Publius Cornelius Scipio Africanus;
Q1241388;nn;Publius Cornelius Scipio Africanus;
Q1241388;nrm;Publius Cornelius Scipio Africanus;
Q1241388;oc;Publius Cornelius Scipio Africanus;
Q1241388;pcd;Publius Cornelius Scipio Africanus;
Q1241388;pdc;Publius Cornelius Scipio Africanus;
Q1241388;pfl;Publius Cornelius Scipio Africanus;
Q1241388;pi;Publius Cornelius Scipio Africanus;
Q1241388;pl;Publius Cornelius Scipio Africanus;
Q1241388;pms;Publius Cornelius Scipio Africanus;
Q1241388;pt;Publius Cornelius Scipio Africanus;
Q1241388;pt-br;Publius Cornelius Scipio Africanus;
Q1241388;rm;Publius Cornelius Scipio Africanus;
Q1241388;ro;Publius Cornelius Scipio Africanus;
Q1241388;sc;Publius Cornelius Scipio Africanus;
Q1241388;scn;Publius Cornelius Scipio Africanus;
Q1241388;sco;Publius Cornelius Scipio Africanus;
Q1241388;sk;Publius Cornelius Scipio Africanus;
Q1241388;sl;Publius Cornelius Scipio Africanus;
Q1241388;sq;Publius Cornelius Scipio Africanus;
Q1241388;stq;Publius Cornelius Scipio Africanus;
Q1241388;sv;Publius Cornelius Scipio Africanus;
Q1241388;szl;Publius Cornelius Scipio Africanus;
Q1241388;tr;Publius Cornelius Scipio Africanus;
Q1241388;uk;Публій Корнелій Сципіон;
Q1241388;vec;Publius Cornelius Scipio Africanus;
Q1241388;vls;Publius Cornelius Scipio Africanus;
Q1241388;wa;Publius Cornelius Scipio Africanus;
Q1241388;zea;Publius Cornelius Scipio Africanus;
Q1349817;hu;Castor;
Q1349817;arz;كاستور رودس;
Q1349817;ast;Castor;
Q1349817;ca;Càstor de Rodes;
Q1349817;de;Kastor von Rhodos;
Q1349817;el;Κάστωρ ο Ρόδιος;
Q1349817;fr;Castor de Rhodes;
Q1349817;he;קאסטור מרודוס;
Q1349817;ja;ロドスのカストル;
Q1349817;nb;Kastor fra Rhodos;
Q1349817;pap;Castore di Rodi;
Q1349817;pt-br;Castor de Rodes;
Q1349817;sh;Kastor Rođanin;
Q1349817;sl;Kastor z Rodosa;
Q200031;zh-hant;陸馬·龐培留斯;
Q200031;zh-hk;陸馬·龐培留斯;
Q200031;zh-sg;努马·庞皮留斯;
Q200031;zh-tw;陸馬·龐培留斯;
Q212338;el;Φιλόλαος;
Q212338;fa;فیلولائوس;
Q212338;ga;Philolaus;
Q212338;vi;Philolaus;
Q212338;uk;Філолай;
Q212338;ar;فيلولاوس;
Q212338;arz;فيلولاوس;
Q212338;az;Filolaus;
Q212338;bg;Филолай;
Q212338;bn;ফিলোলাউস;
Q212338;bs;Filolaj;
Q212338;ca;Filolau;
Q212338;da;Filolaos;
Q212338;eo;Filolao;
Q212338;gl;Filolao;
Q212338;grc;Φιλόλαος;
Q212338;ha;Philolaus;
Q212338;he;פילולאוס;
Q212338;hr;Filolaj;
Q212338;ko;필롤라오스;
Q212338;ku;Fîlolaos;
Q212338;ku-latn;Fîlolaos;
Q212338;pl;Filolaos z Tarentu;
Q212338;pt-br;Filolau de Crotona;
Q212338;ro;Philolaos;
Q212338;sh;Filolaj;
Q212338;sl;Filolaj;
Q212338;sq;Philolaus;
Q212338;sr;Филолај;
Q212338;uz;Philolaus;
Q212338;xmf;ფილოლაოსი;
Q212338;zh;菲洛勞斯;
Q223383;ca;Mnèsarc;
Q223383;hu;Mnészarkhosz;
Q223383;arz;منيسارتشوس اوف اثينس;
Q223383;de;Mnesarchos von Athen;
Q223383;en;Mnesarchus of Athens;
Q223383;es;Mnesarco;
Q223383;fi;Mnesarkhos Ateenalainen;
Q223383;grc;Μνήσαρχος;
Q223383;he;מנסארכוס איש אתונה;
Q223383;it;Mnesarco di Atene;
Q223383;la;Mnesarchus Atheniensis;
Q223383;pt;Mnesarco de Atenas;
Q223383;pt-br;Mnesarco de Atenas;
Q223383;ru;Мнесарх;
Q223383;sl;Mnesarh iz Aten;
Q223383;sq;Mnesarchus of Athens;
Q223383;sv;Mnesarchos från Aten;
Q223383;uk;Мнесарх Афінський;
Q263892;pt;Libânio;
Q263892;ga;Libanius;
Q263892;nl;Libanius;
Q263892;sq;Libanius;
Q263892;ca;Libani;
Q263892;ru;Либаний;
Q263892;aeb-arab;ليبانيوس;
Q263892;ar;ليبانيوس;
Q263892;arz;ليبانيوس;
Q263892;bg;Либаний;
Q263892;da;Libanios;
Q263892;el;Λιβάνιος;
Q263892;eo;Libanio;
Q263892;fa;لبیانیوس;
Q263892;fi;Libanios;
Q263892;fr;Libanios;
Q104034683;sl;Johannes van Berytus;
Q104034683;sq;John of Berytus;
Q104113035;de;Oton Babulak;
Q104113035;en;Oton Babulak;
Q104113035;es;Oton Babulak;
Q104113035;fr;Oton Babulak;
Q104113035;gl;Oton Babulak;
Q104113035;it;Oton Babulak;
Q104113035;mul;Oton Babulak;
Q104113035;nl;Oton Babulak;
Q104113035;pt;Oton Babulak;
Q104113035;pt-br;Oton Babulak;
Q104113035;sv;Oton Babulak;
Q104243605;ca;Símil;
Q104243605;de;Simylos;
Q104243605;el;Σίμυλος;
Q104243605;fr;Simylos;
Q104243605;it;Similo;
Q104243605;nl;Simylus;
Q104243633;de;Astronomus Sminthes;
Q104243633;it;Sminte;
Q104243633;nl;Sminthes;
Q104243633;sq;Sminthes;
Q104580509;el;Νικίας;
Q104580509;en;Nicias;
Q104580509;fr;Nicias;
Q104580509;it;Nicia;
Q104580509;nl;Nicias;
Q104580509;sq;Nicias;
Q104906054;de;Iobius Episcopus;
Q104906054;en;Jobius the Apollinarist;
Q104906054;fr;Job l'Apollinariste;
Q104906054;it;Giobbe Apollinarista;
Q104906054;nl;Jobius de Apollinarist;
Q104920424;de;Succensus Diocaesariensis;
Q104920424;en;Successus of Diocaesaraea;
Q104920424;fr;Successus de Diocésarée;
Q104920424;it;Successo di Diocesarea;
Q104920424;nl;Successus van Diocaesaraea;
Q104920424;sq;Successus of Diocaesaraea;
Q105757478;it;Valentino;
Q105757478;de;Valentinus;
Q105757478;en;Valentinus;
Q105757478;fr;Valentinus;
Q105757478;la;Valentinus;
Q105757478;nl;Valentinus;
Q105757478;sv;Valentinus;
Q106332558;en;Lusor;
Q106332558;fr;Ludre;
Q106332558;la;Lusor;
Q106332558;nl;Lusor;
Q106780297;el;Προκλής ο Καρχηδόνιος;
Q106780297;en;Procles of Carthage;
Q106780297;fr;Proclès de Carthage;
Q106780297;it;Procle di Cartagine;
Q106780297;nl;Procles of Carthage;
Q110205535;en;Aphrodisius Thespiensis;
Q110205535;fr;Aphrodisius Thespiensis;
Q110205535;mul;Aphrodisius Thespiensis;
Q110205535;nl;Aphrodisius Thespiensis;
Q110205535;sq;Aphrodisius Thespiensis;
Q110812700;de;Rufus von Perinth;
Q110812700;en;Rufus of Perinthus;
Q110812700;fr;Rufus de Périnthe;
Q110812700;gl;Rufus Perinthius;
Q110812700;it;Rufo di Perinto;
Q110812700;la;Rufus Perinthius;
Q110812700;nl;Rufus Perinthius;
Q110812700;pt-br;Rufus Perinthius;
Q110812700;sv;Rufus Perinthius;
Q112056285;de;Kallistratos;
Q112056285;el;Καλλίστρατος;
Q112056285;fr;Callistratos;
Q112056285;it;Callistrato;
Q112265008;it;Marcellino;
Q112265008;en;Marcellinus;
Q112265008;de;Marcellinus;
Q112265008;fr;Marcellinus;
Q113377392;de;Polykrates Lakon;
Q113377392;en;Polycrates Lacon;
Q113377392;fr;Polycratès Lacon;
Q113377392;it;Policrate Lacone;
Q113377392;la;Polycrates Lacon;
Q120259940;en;Orion;
Q120259940;de;Orion;
